month,revenue_tm0,revenue_tm1,streams_tm0,streams_tm1,streams_tm2,facebook_likes,facebook_talks,instagram_followers,spotify_followers,spotify_listeners,spotify_popularity,wikipedia_views,youtube_comments,youtube_subscribers,youtube_videos,youtube_views
5/1/17,27857.3277,27881.71348,11366594,8547809,8727996,57917949,0,11403748,6390685,0,91,22380,9913,14894471,57,6206323265
10/1/17,33435.595,32087.3548,12673900,12084591,11789999,57707858,0,14700452,8159838,0,92,14286,9913,17413365,61,7521560662
11/1/17,30006.97334,33435.595,11879246,12673900,12084591,57643622,0,15138386,8631930,0,92,12414,9913,17757007,62,7727746317
1/1/18,33652.73788,29331.29703,9405630,11360585,11879246,57557154,0,16416649,9792179,0,91,40979,9913,18793737,62,8139290581
5/1/18,28841.03093,30729.15564,10055081,8748452,9052021,57585333,150416,19819260,12497020,27914646,88,11813,5576,21135289,66,9040560362
9/1/18,32757.37982,29838.34713,11069974,10288857,10487498,57102889,135311,20951213,16768357,29396930,88,8680,0,22476080,66,9614711178
4/1/16,6788.932376,6825.404791,1369230,1253360,1244893,18508203,0,2472203,0,0,0,4159,1545,5176426,219,2701180304
5/1/16,5975.369591,6788.932376,1216209,1369230,1253360,18510371,0,2563782,0,0,0,3350,1544,5296951,219,2753387313
6/1/16,6111.986779,5975.369591,1245332,1216209,1369230,18498527,0,2611820,0,0,0,3022,1544,5421365,219,2809570157
10/1/16,5111.010779,5048.760774,1192143,1070847,1161473,18397332,0,2915232,0,0,0,2263,1544,5754111,224,2979923321
12/1/16,4169.288681,4481.306317,1018420,1096322,1192143,18345390,0,2973099,2149866,0,81,2119,1544,5874287,224,3039966910
3/1/17,4297.696089,4022.408818,1049084,980699,1067910,18241529,0,3040829,2463848,0,81,2738,1544,6102958,223,3138798322
4/1/17,4211.189484,4297.696089,1044045,1049084,980699,18194695,0,3079330,2616635,0,83,2870,1544,6392828,223,3254857727
7/1/17,4244.756052,3896.472959,1339283,976993,1018629,18130963,0,3233802,3004240,0,88,2442,1544,7394380,222,3758472418
11/1/17,3650.834729,4207.059215,1059874,1096540,1171643,18141854,0,3315018,3785688,0,88,3988,1544,8361798,229,4338219392
2/1/18,3755.237403,4149.162276,1113328,1289176,1065784,18097557,0,3441126,4362039,0,86,2347,1544,8938990,234,4644279477
8/1/18,4282.033048,4004.985068,1212088,1213661,1339445,17908414,45709,3821664,5678458,26538758,82,1852,0,10128097,237,5082470930
9/1/18,3989.592021,4282.033048,1167916,1212088,1213661,17878354,36057,3868327,5886387,28046989,84,1994,0,10269900,238,5146635980
10/1/16,63910.09546,55534.90917,16738835,12880707,9321193,0,0,0,0,0,0,930,0,0,0,0
12/1/17,72276.29205,69742.05013,18248545,18292082,19038716,2228130,0,24167,576902,0,65,830,0,171,7,28634
9/1/16,27.41969258,28.27950399,20345,20575,22022,747349,0,0,0,0,0,233,0,27740,167,199166
10/1/17,1821.548919,928.4360263,319027,141207,126761,783265,0,316724,84336,0,68,221,0,29597,293,518447
9/1/18,717.3923646,747.0940276,127349,132080,133084,789452,1883,382035,147918,427931,63,201,0,34963,330,739594
7/1/16,24635.53575,22121.3611,4745519,4271897,4438966,0,0,0,0,0,0,1022,0,0,0,0
4/1/18,37868.40257,41546.66177,11463005,12762209,13093173,75322,116,243657,35116,733477,60,992,141,71791,7,41182791
7/1/18,33214.9444,33342.41782,9819523,10010645,10779343,0,0,250503,36253,712128,55,567,0,75333,7,42402379
7/1/16,1281.567144,1382.307132,249636,252064,250551,681422,0,0,0,0,0,204,32,48416,52,5519602
1/1/17,1059.96434,1023.620549,232744,226180,221066,682025,0,52148,229301,0,62,185,32,49035,54,5695050
6/1/17,926.1426053,944.6705637,202608,213541,213693,681383,0,57125,241270,0,61,112,32,49314,54,5798621
8/1/17,1051.808406,973.9401789,217664,212137,202608,687008,0,60273,246877,0,68,147,32,49431,54,5838533
9/1/17,954.3956321,1051.808406,199157,217664,212137,687304,0,61769,249389,0,70,142,32,49485,54,5856193
11/1/18,12748.98244,17352.95592,3424345,4390112,643555,0,0,0,308613,2153670,65,97,0,100604,57,6098555
10/1/16,7574.776296,7758.4014,1505089,1406650,1501558,3703509,0,0,0,0,0,1029,529,50687,5,55232
12/1/16,7066.88391,6348.971128,1480953,1329055,1505089,3683704,0,0,347316,0,72,864,529,50481,5,55290
1/1/17,7075.433967,7066.88391,1498750,1480953,1329055,3673707,0,0,353446,0,73,961,529,50358,5,55327
3/1/18,17518.89426,13781.66346,5402353,3705655,3107862,3574397,2612,859987,483063,3733416,72,668,529,49227,5,55677
10/1/18,6028.499634,5788.260486,1555469,1511045,1895616,0,0,861656,556270,3189228,69,547,0,48703,5,55936
4/1/16,821461.8069,935852.7848,161541592,180210951,186919551,13562585,0,0,0,0,0,5953,1159,0,92,2713580532
5/1/16,673502.8164,821461.8069,142797762,161541592,180210951,13618510,0,0,0,0,0,5245,1159,0,98,2803264346
7/1/16,595964.1485,621146.5486,132211995,130932804,142797762,13733812,0,0,0,0,0,4235,1159,0,99,2991338531
9/1/16,851775.0043,657787.7776,180178216,141336963,132211995,13799077,0,0,0,0,0,4739,1159,0,100,3152248178
10/1/16,876251.7678,851775.0043,194773993,180178216,141336963,13808743,0,12540405,0,0,0,5000,1159,0,101,3244640707
11/1/16,644891.2333,876251.7678,161725591,194773993,180178216,13826365,0,12662174,2948539,0,83,5766,1159,0,102,3331273450
12/1/16,582677.8083,644891.2333,154588355,161725591,194773993,13834339,0,12852780,2981728,0,82,4425,1159,0,101,3372964654
1/1/17,575444.2505,582677.8083,157391597,154588355,161725591,13835666,0,13106069,3063323,0,83,3751,1159,0,101,3440663030
2/1/17,514478.3154,575444.2505,142896959,157391597,154588355,13830713,0,13277923,3133794,0,83,3658,1159,0,101,3485868775
8/1/17,425728.0045,451614.2918,129244144,135841158,136440122,13719628,0,14111845,3674112,0,85,3588,1159,0,95,3835178003
9/1/17,414795.7358,425728.0045,124246598,129244144,135841158,13682960,0,14159602,3785703,0,85,2888,1159,0,95,3879729625
10/1/17,438199.3143,414795.7358,133480755,124246598,129244144,13644370,0,14169412,3902370,0,85,3112,1159,0,95,3922902642
11/1/17,386172.8592,438199.3143,123226043,133480755,124246598,13611748,0,14182146,4012657,0,84,2565,1159,0,95,3966852657
4/1/18,444740.9509,502776.8512,167283063,182448561,178652532,13461026,31446,14080666,4520935,14169539,80,2649,1159,0,97,4176216444
5/1/18,416040.7528,444740.9509,174702278,167283063,182448561,13424402,26347,14084276,4615395,13520502,78,2709,651,0,97,4215154975
10/1/18,488457.1753,390247.2791,208329480,187381491,184925406,13246960,18689,13917970,5381996,12634279,79,2885,0,0,97,4403393315
11/1/18,645980.6023,488457.1753,265816504,208329480,187381491,13210716,24531,13950434,5521600,18808817,81,3060,0,0,98,4451004235
6/1/16,1694.501144,1840.335096,471702,500270,506919,0,0,0,0,0,0,125,0,0,0,0
9/1/16,1559.065688,1676.457333,368677,437437,484192,0,0,0,0,0,0,118,10,2382,35,948757
10/1/16,1469.76551,1559.065688,337114,368677,437437,0,0,0,0,0,0,119,10,2386,35,950234
2/1/17,1262.718827,1519.569804,236168,288449,279243,0,0,0,16168,0,57,122,10,2407,35,956322
3/1/17,1308.166087,1262.718827,283663,236168,288449,0,0,0,16369,0,52,116,10,2405,35,957818
5/1/18,1184.754692,1972.839671,222331,295813,267044,81208,98,0,19596,1233088,55,133,5,3466,38,979202
8/1/16,2201.739487,2145.94178,370746,379861,378575,4427034,0,0,0,0,0,1412,0,0,0,0
7/1/17,3964.566633,1745.579514,603428,369849,367517,4346615,0,1947077,929371,0,74,1544,866,1540115,168,617018143
8/1/17,53258.87302,3964.566633,9525507,603428,369849,4339126,0,1961506,975952,0,76,1146,866,1549252,168,623240732
10/1/17,21514.2325,22924.41354,4135565,4340746,9525507,4322386,0,1979429,1083244,0,77,1051,866,1565615,168,634567072
8/1/18,6038.100276,6916.886864,1543244,1852263,2054596,4207772,25525,2249616,1798855,4260838,67,1061,0,1595643,168,685183171
9/1/18,5047.352483,6038.100276,1244224,1543244,1852263,4195953,13305,2295897,1886888,4253289,69,1091,0,1591643,168,689366478
9/1/17,11680.85965,11072.05272,1946840,1956247,2034307,1764414,0,389000,1031841,0,74,1110,247,51221,29,35969061
10/1/18,12220.26409,10249.15004,2077133,1871574,1715107,0,0,404292,1468393,2548318,70,698,0,790034,32,37157965
11/1/18,14740.20747,17079.4637,10691396,10971189,10556828,0,0,0,2491565,9594296,80,218,0,3880972,513,760900734
5/1/16,54546.55761,60993.60751,12452657,13530659,12277132,3438791,0,0,0,0,0,785,0,0,0,0
11/1/16,77311.36761,94350.946,21442590,24461476,18702665,3410643,0,0,301225,0,65,848,0,0,0,0
8/1/17,69422.06383,74496.6452,20162028,20916350,18937027,3360340,0,382439,446007,0,63,1038,0,0,0,0
2/1/18,55917.27627,63591.07118,17733414,19278328,19926643,3332004,0,378637,611361,0,61,1002,0,0,0,0
6/1/16,955198.5651,1223105.716,145844095,169433532,157212303,2007299,0,0,0,0,0,5730,0,0,0,0
7/1/16,813654.7835,955198.5651,134466735,145844095,169433532,2017391,0,0,0,0,0,4782,0,0,0,0
12/1/16,319446.2751,299048.9701,80816639,77062460,92326638,2045196,0,230280,387954,0,79,1935,0,0,0,0
1/1/17,296443.8574,319446.2751,77404368,80816639,77062460,2056169,0,233079,399728,0,80,2999,0,0,0,0
4/1/17,281236.6144,264872.6866,74025769,72436815,65618414,2056121,0,246918,440430,0,76,1769,0,0,0,0
5/1/17,281444.1784,281236.6144,77081250,74025769,72436815,2055882,0,249593,454895,0,78,1279,0,0,0,0
8/1/17,222657.5404,270098.6008,63001866,71617743,77223856,2053762,0,255030,498367,0,80,1028,0,0,0,0
9/1/17,196343.7197,222657.5404,55051097,63001866,71617743,2052325,0,255557,516743,0,80,964,0,0,0,0
10/1/17,188546.499,196343.7197,54109940,55051097,63001866,2050141,0,256284,537471,0,80,988,0,0,0,0
2/1/18,143487.966,169361.3379,41620996,49049799,47660875,2039193,0,264534,614428,0,76,1132,0,0,0,0
5/1/18,147118.0455,149220.6168,50558361,45718606,45647574,2028079,1487,267512,660754,8149092,73,1070,0,0,0,0
6/1/18,142843.7192,147118.0455,48680224,50558361,45718606,2023466,1710,267301,674928,7754434,73,906,0,1994574,51,1234302429
7/1/18,131296.9022,142843.7192,44180335,48680224,50558361,2019331,1287,268036,689339,7227193,69,868,0,1991403,51,1245386702
10/1/18,142492.3239,130113.8738,44341717,41558010,42818844,2004060,2948,270546,727040,7871324,73,1307,0,1979603,53,1287748014
1/1/17,39305.12489,35235.89503,4704197,3821708,2963622,86907,0,39412,61155,0,67,46,0,0,0,0
3/1/17,46172.83117,37877.58553,6155758,4963481,4704197,93161,0,43882,75222,0,65,51,0,0,0,0
8/1/17,38003.52457,42926.63876,7352447,7571178,7507453,108946,0,58063,111805,0,69,563,244,80836,76,18865223
10/1/17,41312.05585,36829.8269,7993819,7085628,7352447,111954,0,63130,124735,0,71,977,244,86387,79,20955883
2/1/18,48244.22267,54479.69945,10146877,10629772,9387862,118731,0,74447,151197,0,69,936,244,94688,87,24197165
3/1/18,53970.18986,48244.22267,11616213,10146877,10629772,119982,3133,77518,158902,1591370,69,909,244,97357,87,24967843
4/1/18,47799.97499,53970.18986,10586998,11616213,10146877,120920,2484,83107,166597,1451557,68,899,244,126230,87,25719347
8/1/18,37310.82665,41122.83832,10008479,9292284,9386134,123266,1911,90906,189042,1132672,64,446,0,200034,87,28257008
10/1/18,37670.98447,35713.039,9930897,9170552,10008479,0,0,94887,198700,1317925,67,439,0,209831,87,29370973
10/1/16,73993.77113,62475.67458,6655234,5756138,6350672,703086,0,0,0,0,0,52,0,0,0,0
12/1/16,87867.49857,63469.6468,8684199,6132105,6655234,725665,0,0,61937,0,60,68,0,0,0,0
1/1/17,79579.83752,87867.49857,8501083,8684199,6132105,732344,0,0,65709,0,61,59,0,0,0,0
3/1/17,63295.80277,70636.94057,7282461,7476009,8501083,739033,0,0,71375,0,58,52,0,0,0,0
4/1/17,57438.32337,63295.80277,7011050,7282461,7476009,742481,0,33340,73895,0,57,50,0,0,0,0
5/1/17,55330.17334,57438.32337,6748703,7011050,7282461,756955,0,34015,76150,0,58,53,0,0,0,0
6/1/17,56586.03411,55330.17334,6857960,6748703,7011050,764236,0,34674,78896,0,59,51,0,0,0,0
9/1/17,65306.6782,57793.32057,7035907,6624234,7299268,795823,0,38904,87911,0,61,68,0,0,0,0
10/1/17,74375.19448,65306.6782,8476099,7035907,6624234,799716,0,39493,90907,0,62,52,0,0,0,0
11/1/17,52227.67543,74375.19448,6597132,8476099,7035907,802547,0,40195,93796,0,62,52,0,0,0,0
10/1/18,85376.8979,68006.70993,11571883,9546953,11045960,0,0,44077,188482,817430,60,86,0,0,0,0
10/1/16,329941.3122,303569.0106,65413255,57815639,47593329,1159191,0,0,0,0,0,18858,356,0,12,233046881
5/1/17,703618.769,654492.7409,144927321,130073263,128132164,1304720,0,999732,1838696,0,81,13647,356,0,25,398639074
11/1/17,510781.2817,610092.5658,112548856,133062059,142748826,1356927,0,1094847,2367508,0,85,12625,356,0,25,594911687
12/1/17,491086.4812,510781.2817,112138009,112548856,133062059,1359917,0,1104834,2450253,0,84,12239,356,0,25,619831623
9/1/18,447135.6639,417695.5001,119394593,108843463,120133080,1531868,13290,3140845,3742063,17297270,83,19853,0,0,29,1250040718
10/1/18,422658.0727,447135.6639,111384784,119394593,108843463,1541516,3921,3199384,3892711,15763091,83,11158,0,0,30,1322445761
7/1/16,102018.0695,98264.83687,18386246,17639778,18942162,7019506,0,0,0,0,0,994,427,0,25,819354943
3/1/18,113583.0576,116279.0293,34723230,45959762,35344043,6790768,4639,388440,889633,2673971,70,1528,427,0,25,1197464903
5/1/18,114682.5726,118743.1925,35102737,31503169,34723230,6756254,14165,437705,934787,3041504,70,1605,240,0,26,1248275946
9/1/16,19342.36036,19878.07127,3308288,3352756,3847144,49834,0,0,0,0,0,0,0,0,0,0
10/1/16,28472.8203,19342.36036,5092573,3308288,3352756,51405,0,390789,0,0,0,0,0,0,0,0
12/1/16,24503.74309,25079.82402,4947017,4775930,5092573,54053,0,396033,73218,0,70,0,0,0,0,0
1/1/17,63287.04204,24503.74309,12539703,4947017,4775930,55385,0,403441,75599,0,73,0,0,0,0,0
3/1/17,41692.34823,52469.27948,9029464,10174212,12539703,57500,0,426242,81682,0,70,0,0,0,0,0
4/1/17,40729.02715,41692.34823,8228890,9029464,10174212,58232,0,439871,84662,0,69,0,0,0,0,0
5/1/17,88030.15314,40729.02715,17471273,8228890,9029464,59511,0,459135,87512,0,71,0,0,0,0,0
6/1/17,83095.255,88030.15314,17160158,17471273,8228890,60632,0,482124,91635,0,74,0,0,0,0,0
7/1/17,157169.599,83095.255,30813403,17160158,17471273,62513,0,508704,97953,0,78,0,0,0,0,0
10/1/17,60002.05104,81858.05995,12101131,15683223,19597226,65346,0,562214,117849,0,78,0,0,0,0,0
12/1/17,112960.585,46887.234,23288573,9793790,12101131,66316,0,595499,152134,0,76,0,0,0,0,0
4/1/18,156523.5425,238520.5551,30659724,47204342,24484151,68658,203,738987,247831,2157931,79,0,0,0,0,0
5/1/18,91317.48876,156523.5425,18353980,30659724,47204342,68879,202,763615,272916,1939843,75,0,0,0,0,0
6/1/18,91572.402,91317.48876,19206983,18353980,30659724,68967,508,790815,297663,1810490,75,0,0,0,0,0
10/1/18,72703.25855,85312.41116,15599322,17827312,18829513,68999,494,864499,395604,1893736,76,0,0,0,0,0
11/1/18,58755.05864,72703.25855,13431440,15599322,17827312,69178,161,912222,415598,1740303,75,0,0,0,0,0
7/1/17,122716.6409,124316.1358,30449990,31280488,33744716,1945699,0,994595,286441,0,80,511,0,1355565,21,1392794767
11/1/17,76714.71143,87977.68499,23916609,26621790,23873180,1956507,0,1133979,471855,0,84,303,0,1532057,22,1559234826
7/1/18,82301.00737,80936.34399,28275309,27073007,28515617,1982654,6205,1443248,898946,5895261,73,266,0,1694470,23,1730720947
12/1/16,2279.080749,2373.792436,681680,750380,791435,147057,0,0,2643,0,45,0,0,0,0,0
10/1/16,29530.64621,28702.58579,6409911,5829008,5473777,57537,0,14063,0,0,0,189,0,0,0,0
11/1/16,29998.54689,29530.64621,6544512,6409911,5829008,58290,0,14299,92330,0,63,234,0,0,0,0
12/1/16,34078.31906,29998.54689,7858784,6544512,6409911,58766,0,14525,93857,0,63,150,0,0,0,0
1/1/17,30695.09456,34078.31906,7024419,7858784,6544512,59033,0,14616,96295,0,64,145,0,0,0,0
10/1/18,51000.46197,46529.46882,12946312,11695123,12255292,67740,516,29662,169904,2248954,65,272,0,3667,101,1690054
1/1/17,43473.50339,42293.65592,13142996,12907007,12844243,2815383,0,1957103,498757,0,75,2184,45,1313044,38,481164132
3/1/17,75464.6739,39682.51772,17900357,11462034,13142996,2811437,0,2007231,536276,0,73,2917,45,1350426,49,494591804
9/1/17,54074.66365,58434.69838,15097152,16339884,16801490,2779534,0,2321559,700998,0,79,3088,45,1632754,59,577787275
10/1/17,53769.06715,54074.66365,15279275,15097152,16339884,2772927,0,2359613,744229,0,79,2145,45,1675733,61,594904445
3/1/18,46321.75884,44930.29494,15025304,14669016,14783604,2741713,7866,2546604,962543,9495767,79,2581,45,1830666,71,649396406
9/1/18,57004.89401,52782.06596,26704167,24408302,24763655,2698358,5831,2996235,1206097,10002452,77,2337,0,1989977,84,703147164
10/1/18,55640.70122,57004.89401,26500053,26704167,24408302,2693658,36188,3067925,1247998,10176893,78,4743,0,2035764,87,716567974
11/1/18,50425.87243,55640.70122,29238246,26500053,26704167,2687876,3913,3126396,1299537,12800765,79,3713,0,2087487,89,731831702
7/1/17,55943.90903,51734.3629,13355295,13131350,14494591,2053367,0,835292,503959,0,64,1068,1619,936188,35,266593205
9/1/17,51472.30487,54090.94392,13022368,13358003,13355295,2047906,0,877704,525517,0,66,953,1619,955816,36,276025307
10/1/17,54106.7708,51472.30487,13708738,13022368,13358003,2044452,0,888622,537282,0,66,967,1619,964637,36,280620703
8/1/16,30683.48986,40277.61208,4811693,5807437,7502512,0,0,0,0,0,0,500,0,0,0,0
9/1/16,27756.06176,30683.48986,4505599,4811693,5807437,0,0,0,0,0,0,492,0,0,0,0
10/1/16,25241.88317,27756.06176,4342983,4505599,4811693,0,0,0,0,0,0,409,0,0,0,0
1/1/17,57971.8451,52956.66361,9971851,8679270,5480674,0,0,0,88030,0,70,443,0,0,0,0
2/1/17,50408.34307,57971.8451,8857330,9971851,8679270,0,0,0,91808,0,71,397,0,0,0,0
7/1/17,16130.82257,17728.11184,3055377,3520824,4569742,1310080,0,851980,117401,0,71,528,1,169094,24,75740718
8/1/17,13679.2427,16130.82257,2585669,3055377,3520824,1311841,0,866457,123161,0,71,405,1,176610,25,78729805
10/1/17,29836.81968,16133.82098,4421172,2804037,2585669,1314151,0,886346,134103,0,72,411,1,203647,28,89128604
11/1/17,16269.82012,29836.81968,2790937,4421172,2804037,1314639,0,904555,139761,0,72,419,1,220698,29,96449961
1/1/18,52197.67878,13652.02798,5977542,2473072,2790937,1317272,0,941415,152125,0,69,418,1,263254,32,117306201
2/1/18,43141.35713,52197.67878,5430369,5977542,2473072,1317415,0,961797,158640,0,69,416,1,286350,34,126656057
9/1/18,13929.96398,16155.35094,2587637,2997528,3105901,1327442,6230,1155625,224552,1320648,69,387,0,370096,41,213032659
10/1/18,14252.27102,13929.96398,2743885,2587637,2997528,1328930,4131,1200017,233660,1119393,68,376,0,369969,41,221603857
8/1/16,106588.8575,111861.8938,18952646,18974511,18034627,2141861,0,0,0,0,0,1365,0,0,0,0
10/1/16,169272.601,128231.8655,30766159,23874523,18952646,2152135,0,0,0,0,0,2135,0,0,0,0
9/1/17,139458.6418,133077.265,30109987,29342205,30146306,2165549,0,674279,576326,0,73,1274,1613,0,32,430442814
10/1/17,170698.7569,139458.6418,34676303,30109987,29342205,2166183,0,684934,594243,0,73,2062,1613,0,33,443291968
6/1/18,130499.8862,118155.5102,29311405,28175173,28993699,2147924,10037,758994,737382,1448945,68,1040,0,0,35,525163306
7/1/18,129913.4076,130499.8862,29154850,29311405,28175173,2143178,5780,769522,759156,1487696,65,1050,0,0,35,534163754
9/1/18,128012.4212,123839.6123,28530028,28981867,29154850,2135056,2896,822210,804681,1593002,67,2869,0,0,35,551709462
10/1/18,126732.2669,128012.4212,28715422,28530028,28981867,0,0,823921,830884,1570085,68,1064,0,0,35,560755945
12/1/16,389.4664953,409.2301184,191647,213207,289023,1117186,0,0,331339,0,69,164,0,0,0,0
10/1/18,3169.754304,3264.119149,955512,1055023,1343093,1716384,8323,694821,1257388,2264996,71,182,0,2200980,124,582157454
4/1/16,98218.06986,91247.5731,23148200,23073363,21786665,8144311,0,0,0,0,0,1360,1029,0,10,601902394
4/1/17,138153.6192,138225.3303,30964911,31600553,30731805,912652,0,0,1132372,0,71,624,129,0,19,78683019
